0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,labels
-1.7318851,-1.0577917,0.6177092,-1.2820994,0.12320183,-1.1068807,-0.09490742,-1.1073325,-1.0550858,0.6259628,-1.2860773,0.1351766,-1.1080319,-0.093655825,-1.107524,-1.0120151,0.24093753,-1.1775336,-0.14033592,-1.0245564,-0.30642018,-1.0272112,-0.37095678,-0.37748072,-0.6241856,-0.49062127,0
-1.7311342,-1.0577704,0.61617506,-1.2801881,0.12011456,-1.1043636,-0.098643176,-1.1048172,-1.0550646,0.62442344,-1.2841516,0.13206702,-1.1055053,-0.09739921,-1.1049966,-1.011997,0.2397771,-1.1760333,-0.14254877,-1.0226275,-0.30900624,-1.0252777,-0.3735645,-0.3801202,-0.6265778,-0.493316,0
-1.7303835,-1.0577474,0.6146265,-1.2782624,0.117006555,-1.1018316,-0.102401584,-1.1022869,-1.0550416,0.6228696,-1.2822115,0.12893659,-1.1029638,-0.101165295,-1.1024541,-1.0119774,0.23860572,-1.1745217,-0.14477646,-1.0206871,-0.311608,-1.0233328,-0.3761792,-0.38276672,-0.62897635,-0.4960179,0
-1.7296326,-1.0577226,0.61306345,-1.2763224,0.11387749,-1.0992846,-0.106182635,-1.0997418,-1.0550168,0.62130123,-1.2802569,0.12578493,-1.1004072,-0.10495408,-1.0998967,-1.0119563,0.2374234,-1.1729989,-0.14701927,-1.0187353,-0.31422544,-1.0213763,-0.37880075,-0.38542023,-0.6313812,-0.498727,0
-1.7288818,-1.057696,0.6114859,-1.274368,0.110727586,-1.0967227,-0.10998634,-1.0971818,-1.0549903,0.6197184,-1.2782878,0.12261228,-1.0978357,-0.10876555,-1.0973241,-1.0119337,0.23623015,-1.1714648,-0.149277,-1.0167719,-0.31685856,-1.0194083,-0.38142923,-0.38808075,-0.6337924,-0.5014432,0
-1.7281309,-1.0576675,0.60989374,-1.2723992,0.10755673,-1.0941459,-0.11381282,-1.0946068,-1.0549618,0.61812073,-1.2763042,0.11941853,-1.095249,-0.11259984,-1.0947367,-1.0119095,0.23502578,-1.1699193,-0.15154974,-1.0147972,-0.31950742,-1.017429,-0.38406464,-0.39074826,-0.63620996,-0.5041666,0
-1.7273803,-1.0576372,0.60828686,-1.270416,0.104364924,-1.091554,-0.11766182,-1.0920167,-1.0549316,0.6165084,-1.274306,0.11620367,-1.0926474,-0.11645671,-1.0921341,-1.0118839,0.2338103,-1.1683625,-0.15383752,-1.012811,-0.3221719,-1.0154381,-0.3867069,-0.39342272,-0.63863385,-0.5068971,0
-1.7266295,-1.0576053,0.6066653,-1.2684183,0.10115217,-1.0889474,-0.121533476,-1.089412,-1.0548997,0.61488134,-1.2722933,0.11296772,-1.0900309,-0.12033627,-1.0895166,-1.0118567,0.23258375,-1.1667944,-0.1561403,-1.0108134,-0.32485205,-1.0134357,-0.38935605,-0.39610416,-0.64106405,-0.5096346,0
-1.7258787,-1.0575713,0.60502887,-1.266406,0.09791824,-1.0863256,-0.12542778,-1.0867921,-1.0548658,0.61323935,-1.270266,0.10971044,-1.0873994,-0.12423853,-1.0868841,-1.0118278,0.23134592,-1.1652149,-0.15845826,-1.0088042,-0.32754788,-1.0114219,-0.39201206,-0.39879254,-0.6435005,-0.51237935,0
-1.7251278,-1.0575355,0.60337776,-1.2643793,0.09466337,-1.0836891,-0.12934473,-1.0841573,-1.0548302,0.61158264,-1.268224,0.10643206,-1.0847528,-0.12816349,-1.0842367,-1.0117974,0.230097,-1.1636239,-0.16079123,-1.0067837,-0.33025938,-1.0093966,-0.3946749,-0.40148783,-0.6459433,-0.51513106,0
-1.7243769,-1.0574979,0.60171175,-1.2623377,0.09138732,-1.0810376,-0.13328433,-1.0815078,-1.0547926,0.60991096,-1.2661673,0.10313235,-1.0820913,-0.13211113,-1.0815743,-1.0117654,0.22883682,-1.1620214,-0.16313939,-1.0047518,-0.3329866,-1.0073599,-0.39734462,-0.40419006,-0.64839226,-0.51788986,0
-1.7236261,-1.0574584,0.6000309,-1.2602817,0.0880902,-1.0783712,-0.13724646,-1.0788432,-1.0547532,0.6082244,-1.2640959,0.099811435,-1.0794147,-0.13608137,-1.0788968,-1.0117319,0.22756538,-1.1604074,-0.16550264,-1.0027083,-0.33572936,-1.0053116,-0.40002114,-0.4068992,-0.6508476,-0.52065575,0
-1.7228754,-1.057417,0.59833497,-1.2582109,0.08477192,-1.0756899,-0.14123112,-1.0761639,-1.0547119,0.6065227,-1.2620096,0.09646919,-1.0767233,-0.14007416,-1.0762044,-1.0116967,0.22628252,-1.158782,-0.16788104,-1.0006536,-0.33848774,-1.0032519,-0.40270448,-0.40961525,-0.6533091,-0.5234286,0
-1.7221246,-1.0573738,0.5966241,-1.2561255,0.08143247,-1.0729936,-0.14523844,-1.0734696,-1.0546688,0.604806,-1.2599084,0.09310562,-1.074017,-0.14408967,-1.0734972,-1.01166,0.22498842,-1.157145,-0.17027465,-0.99858737,-0.3412618,-1.0011809,-0.4053946,-0.41233817,-0.6557769,-0.5262085,0
-1.7213738,-1.0573286,0.59489816,-1.2540253,0.07807195,-1.0702826,-0.14926828,-1.0707605,-1.0546237,0.60307425,-1.2577925,0.089720845,-1.0712956,-0.14812773,-1.0707748,-1.0116215,0.2236829,-1.1554965,-0.17268334,-0.99650973,-0.34405148,-0.9990983,-0.40809155,-0.41506794,-0.65825087,-0.5289955,0
-1.7206229,-1.0572815,0.59315693,-1.2519102,0.074690156,-1.0675567,-0.15332066,-1.0680366,-1.0545766,0.60132706,-1.2556616,0.086314626,-1.0685595,-0.15218838,-1.0680377,-1.0115815,0.2223658,-1.1538361,-0.17510729,-0.99442077,-0.3468567,-0.99700445,-0.4107952,-0.41780454,-0.6607311,-0.5317894,0
-1.7198721,-1.0572324,0.59140086,-1.2497804,0.07128719,-1.0648159,-0.15739554,-1.0652976,-1.0545278,0.599565,-1.2535157,0.08288709,-1.0658083,-0.1562716,-1.0652856,-1.0115398,0.22103745,-1.1521643,-0.17754641,-0.99232036,-0.34967756,-0.99489903,-0.41350558,-0.42054796,-0.6632174,-0.53459024,0
-1.7191213,-1.0571815,0.58962923,-1.2476357,0.067863055,-1.0620602,-0.16149285,-1.062544,-1.0544769,0.5977874,-1.251355,0.079438224,-1.0630424,-0.16037728,-1.0625186,-1.0114965,0.21969737,-1.1504807,-0.18000071,-0.9902087,-0.3525139,-0.99278235,-0.41622275,-0.42329824,-0.66571,-0.5373981,0
-1.7183706,-1.0571285,0.5878425,-1.2454762,0.06441763,-1.0592899,-0.1656127,-1.0597756,-1.054424,0.5959946,-1.2491791,0.07596792,-1.0602615,-0.16450554,-1.0597368,-1.0114515,0.21834588,-1.1487857,-0.18247025,-0.9880856,-0.35536587,-0.9906543,-0.4189465,-0.4260552,-0.66820866,-0.5402128,0
-1.7176197,-1.0570736,0.5860405,-1.2433017,0.06095104,-1.0565047,-0.16975482,-1.0569924,-1.0543692,0.5941865,-1.2469883,0.0724763,-1.0574658,-0.16865613,-1.0569401,-1.0114049,0.21698281,-1.1470788,-0.18495497,-0.9859512,-0.35823327,-0.9885148,-0.42167702,-0.42881897,-0.6707135,-0.54303443,0
-1.7168689,-1.0570167,0.58422303,-1.2411122,0.057463165,-1.0537049,-0.17391947,-1.0541945,-1.0543125,0.5923628,-1.2447824,0.06896324,-1.0546553,-0.17282929,-1.0541286,-1.0113566,0.21560803,-1.1453601,-0.18745495,-0.9838055,-0.36111623,-0.986364,-0.4244142,-0.43158948,-0.6732244,-0.545863,0
-1.7161181,-1.0569578,0.58239025,-1.2389078,0.053954013,-1.0508901,-0.17810641,-1.0513818,-1.0542537,0.5905238,-1.2425616,0.06542875,-1.05183,-0.17702478,-1.0513023,-1.0113065,0.21422167,-1.1436297,-0.1899702,-0.98164845,-0.36401466,-0.9842019,-0.42715797,-0.4343667,-0.6757414,-0.5486983,0
-1.7153673,-1.0568969,0.5805419,-1.2366884,0.050423574,-1.0480608,-0.18231565,-1.0485544,-1.054193,0.58866924,-1.2403255,0.061872814,-1.0489899,-0.18124261,-1.0484612,-1.0112548,0.21282358,-1.1418874,-0.19250068,-0.9794802,-0.3669285,-0.98202854,-0.42990834,-0.4371506,-0.6782644,-0.55154055,0
-1.7146165,-1.0568341,0.57867813,-1.2344539,0.046871856,-1.0452166,-0.18654704,-1.0457122,-1.0541303,0.5867991,-1.2380742,0.05829545,-1.0461351,-0.18548265,-1.0456053,-1.0112014,0.21141379,-1.1401335,-0.19504642,-0.9773006,-0.36985767,-0.9798438,-0.4326653,-0.43994114,-0.68079346,-0.55438954,0
-1.7138656,-1.0567693,0.5767986,-1.2322042,0.043298855,-1.0423578,-0.19080086,-1.0428555,-1.0540656,0.5849132,-1.2358077,0.05469665,-1.0432655,-0.18974514,-1.0427347,-1.0111462,0.2099921,-1.1383677,-0.19760741,-0.9751098,-0.37280238,-0.9776478,-0.43542883,-0.44273835,-0.68332857,-0.5572453,0
-1.7131149,-1.0567023,0.57490385,-1.2299396,0.039704576,-1.0394845,-0.1950767,-1.0399842,-1.0539987,0.5830119,-1.2335259,0.051076412,-1.0403813,-0.19402973,-1.0398495,-1.0110892,0.20855883,-1.1365899,-0.20018366,-0.97290784,-0.37576234,-0.9754406,-0.4381989,-0.44554216,-0.68586963,-0.5601078,0
-1.712364,-1.0566332,0.5729931,-1.2276597,0.03608901,-1.0365964,-0.19937474,-1.0370983,-1.0539298,0.58109474,-1.231229,0.047434743,-1.0374824,-0.19833654,-1.0369496,-1.0110307,0.20711353,-1.1348003,-0.20277517,-0.9706946,-0.37873766,-0.9732222,-0.44097543,-0.44835252,-0.6884167,-0.5629771,0
-1.7116132,-1.0565622,0.5710668,-1.2253647,0.032452166,-1.0336939,-0.2036948,-1.0341978,-1.053859,0.5791619,-1.2289168,0.043771636,-1.0345689,-0.20266543,-1.0340351,-1.0109704,0.20565642,-1.1329987,-0.20538191,-0.9684703,-0.3817282,-0.97099257,-0.4437585,-0.4511695,-0.6909697,-0.56585294,0
-1.7108624,-1.0564891,0.56912476,-1.2230544,0.028794039,-1.0307767,-0.20803705,-1.0312828,-1.053786,0.5772132,-1.2265892,0.040087093,-1.0316406,-0.20701654,-1.0311059,-1.0109081,0.20418744,-1.1311853,-0.20800392,-0.96623474,-0.38473412,-0.9687517,-0.44654799,-0.45399296,-0.69352865,-0.5687356,0
-1.7101116,-1.0564139,0.5671669,-1.220729,0.025114631,-1.0278451,-0.21240109,-1.0283532,-1.0537109,0.5752487,-1.2242463,0.036381118,-1.0286981,-0.2113895,-1.0281621,-1.0108442,0.20270649,-1.1293598,-0.21064119,-0.9639881,-0.38775513,-0.9664998,-0.44934386,-0.4568229,-0.6960934,-0.57162476,0
-1.7093607,-1.0563365,0.5651931,-1.2183884,0.021413941,-1.0248991,-0.21678717,-1.0254092,-1.0536338,0.5732683,-1.2218881,0.032653704,-1.0257409,-0.21578455,-1.025204,-1.0107785,0.2012135,-1.1275226,-0.21329372,-0.9617304,-0.39079142,-0.9642368,-0.45214614,-0.45965934,-0.69866407,-0.57452065,0
-1.7086099,-1.0562571,0.5632036,-1.2160325,0.01769197,-1.0219386,-0.22119501,-1.0224508,-1.0535545,0.57127196,-1.2195145,0.028904857,-1.0227691,-0.22020139,-1.0222312,-1.010711,0.19970855,-1.1256733,-0.21596149,-0.9594617,-0.39384273,-0.96196264,-0.45495474,-0.46250218,-0.70124054,-0.577423,0
-1.7078592,-1.0561756,0.56119806,-1.2136612,0.013948827,-1.0189637,-0.22562473,-1.0194781,-1.0534731,0.56925964,-1.2171254,0.025134686,-1.019783,-0.22464015,-1.019244,-1.0106417,0.19819157,-1.1238118,-0.21864443,-0.9571819,-0.3969092,-0.95967746,-0.45776972,-0.46535146,-0.70382285,-0.5803319,0
-1.7071084,-1.0560918,0.5591767,-1.2112747,0.010184292,-1.0159745,-0.2300761,-1.0164909,-1.0533897,0.56723136,-1.214721,0.021342967,-1.0167825,-0.22910063,-1.0162425,-1.0105705,0.19666255,-1.1219385,-0.22134271,-0.95489115,-0.39999068,-0.9573813,-0.460591,-0.46820706,-0.7064109,-0.5832473,0
-1.7063576,-1.056006,0.55713916,-1.2088729,0.006398586,-1.0129709,-0.2345492,-1.0134896,-1.053304,0.5651869,-1.2123011,0.017529925,-1.0137676,-0.23358284,-1.0132265,-1.0104976,0.19512132,-1.1200532,-0.22405617,-0.95258933,-0.40308717,-0.9550741,-0.46341845,-0.47106898,-0.70900464,-0.5861691,0
-1.7056067,-1.055918,0.5550856,-1.2064556,0.002591598,-1.0099531,-0.23904383,-1.0104738,-1.0532162,0.5631264,-1.2098657,0.013695447,-1.0107384,-0.23808667,-1.0101962,-1.0104228,0.19356798,-1.1181557,-0.22678487,-0.9502767,-0.40619856,-0.952756,-0.46625218,-0.47393724,-0.7116041,-0.5890975,0
-1.7048559,-1.0558279,0.553016,-1.204023,-0.0012364509,-1.0069212,-0.24355997,-1.0074441,-1.0531262,0.56104976,-1.2074149,0.0098397555,-1.0076951,-0.24261203,-1.0071517,-1.0103462,0.19200252,-1.1162462,-0.22952868,-0.94795316,-0.40932488,-0.950427,-0.46909204,-0.47681174,-0.71420926,-0.5920322,0
-1.7041051,-1.0557355,0.5509302,-1.2015749,-0.0050858916,-1.003875,-0.24809757,-1.0044001,-1.053034,0.5589569,-1.2049484,0.005962518,-1.0046374,-0.2471589,-1.004093,-1.0102677,0.1904248,-1.1143246,-0.23228781,-0.94561875,-0.41246602,-0.94808704,-0.47193804,-0.4796924,-0.71682,-0.59497315,0
-1.7033544,-1.0556409,0.5488282,-1.1991115,-0.008956394,-1.0008147,-0.25265655,-1.001342,-1.0529397,0.55684775,-1.2024665,0.0020640672,-1.0015656,-0.2517272,-1.0010201,-1.0101874,0.18883479,-1.1123909,-0.23506205,-0.94327354,-0.41562197,-0.9457363,-0.47479016,-0.48257926,-0.7194364,-0.5979205,0
-1.7026036,-1.0555441,0.5467101,-1.1966326,-0.012848067,-0.9977403,-0.2572368,-0.99826986,-1.0528431,0.55472237,-1.199969,-0.001855708,-0.99847955,-0.25631678,-0.99793303,-1.0101051,0.1872326,-1.110445,-0.23785146,-0.9409175,-0.41879264,-0.9433747,-0.47764832,-0.48547226,-0.7220583,-0.600874,0
-1.7018527,-1.0554451,0.5445757,-1.1941383,-0.016760912,-0.9946521,-0.2618382,-0.99518377,-1.0527443,0.5525808,-1.197456,-0.0057968074,-0.9953796,-0.26092756,-0.99483204,-1.010021,0.18561812,-1.108487,-0.24065603,-0.93855083,-0.42197797,-0.9410024,-0.48051253,-0.48837137,-0.7246858,-0.60383385,0
-1.7011019,-1.0553439,0.5424249,-1.1916285,-0.020694818,-0.99154973,-0.26646072,-0.99208367,-1.0526433,0.55042267,-1.1949272,-0.00975912,-0.9922656,-0.26555952,-0.99171686,-1.0099349,0.18399122,-1.1065168,-0.24347572,-0.9361734,-0.4251779,-0.9386193,-0.4833827,-0.4912765,-0.7273187,-0.6067998,0
-1.7003511,-1.0552404,0.5402579,-1.1891031,-0.024649784,-0.9884336,-0.27110422,-0.9889697,-1.0525401,0.5482483,-1.1923829,-0.013742645,-0.98913765,-0.2702125,-0.98858786,-1.009847,0.18235205,-1.1045346,-0.24631049,-0.9337854,-0.42839235,-0.93622565,-0.4862588,-0.49418765,-0.72995704,-0.6097719,0
-1.6996003,-1.0551347,0.53807443,-1.1865623,-0.028625812,-0.98530364,-0.27576867,-0.98584193,-1.0524344,0.5460574,-1.1898232,-0.017747384,-0.9859959,-0.2748865,-0.98544496,-1.0097572,0.18070044,-1.1025401,-0.24916036,-0.9313867,-0.4316213,-0.9338213,-0.48914078,-0.49710473,-0.7326008,-0.6127501,0
-1.6988494,-1.0550267,0.53587455,-1.184006,-0.032622904,-0.9821599,-0.2804539,-0.98270047,-1.0523268,0.54385006,-1.1872475,-0.021773336,-0.9828403,-0.27958128,-0.98228824,-1.0096654,0.17903641,-1.1005335,-0.25202534,-0.92897755,-0.43486467,-0.9314065,-0.49202862,-0.5000278,-0.73525,-0.6157343,0
-1.6980985,-1.0549164,0.5336582,-1.1814342,-0.036641054,-0.9790024,-0.2851598,-0.97954524,-1.0522166,0.54162616,-1.1846564,-0.025820501,-0.9796709,-0.2842968,-0.97911775,-1.0095717,0.17735994,-1.0985147,-0.2549054,-0.92655784,-0.43812233,-0.92898107,-0.49492222,-0.5029566,-0.73790437,-0.6187245,0
-1.6973478,-1.0548036,0.53142536,-1.1788467,-0.040680043,-0.97583133,-0.28988636,-0.9763764,-1.0521042,0.53938574,-1.1820495,-0.02988866,-0.9764879,-0.28903303,-0.97593355,-1.009476,0.17567097,-1.0964836,-0.2578004,-0.9241277,-0.4413943,-0.9265452,-0.49782163,-0.5058914,-0.7405641,-0.62172073,0
-1.696597,-1.0546887,0.52917594,-1.1762437,-0.044739984,-0.97264665,-0.29463345,-0.97319406,-1.0519896,0.5371287,-1.179427,-0.03397792,-0.97329116,-0.2937898,-0.9727357,-1.0093782,0.17396949,-1.0944403,-0.26071042,-0.9216872,-0.44468048,-0.92409885,-0.5007267,-0.50883186,-0.7432291,-0.6247227,0
-1.6958462,-1.0545715,0.5269101,-1.1736252,-0.048820876,-0.96944845,-0.29940087,-0.9699982,-1.0518726,0.5348552,-1.1767889,-0.038088277,-0.9700809,-0.29856697,-0.9695243,-1.0092785,0.17225558,-1.0923849,-0.26363543,-0.9192363,-0.4479807,-0.9216421,-0.50363743,-0.51177806,-0.74589926,-0.62773067,0
-1.6950954,-1.0544518,0.52462757,-1.1709911,-0.0529225,-0.96623695,-0.3041886,-0.9667889,-1.0517533,0.5325649,-1.174135,-0.04221952,-0.96685725,-0.3033645,-0.96629953,-1.009177,0.17052901,-1.0903172,-0.26657534,-0.9167751,-0.45129505,-0.9191752,-0.50655377,-0.5147299,-0.7485745,-0.63074434,0
-1.6943445,-1.0543299,0.5223283,-1.1683414,-0.057044964,-0.96301204,-0.3089965,-0.96356624,-1.0516316,0.5302578,-1.1714654,-0.04637175,-0.9636201,-0.3081822,-0.9630613,-1.0090733,0.16878985,-1.0882372,-0.26953015,-0.9143037,-0.4546233,-0.916698,-0.50947565,-0.5176874,-0.75125486,-0.63376373,0
-1.6935937,-1.0542057,0.5200126,-1.1656761,-0.061188266,-0.9597738,-0.3138244,-0.9603303,-1.0515075,0.5279342,-1.1687801,-0.050544973,-0.96036965,-0.31301996,-0.9598097,-1.0089676,0.16703817,-1.0861452,-0.27249992,-0.91182214,-0.4579654,-0.9142105,-0.512403,-0.52065045,-0.7539403,-0.6367888,0
-1.692843,-1.0540789,0.51768,-1.1629952,-0.065352194,-0.9565224,-0.31867227,-0.9570812,-1.0513811,0.5255937,-1.166079,-0.054738965,-0.957106,-0.31787774,-0.9565449,-1.00886,0.16527377,-1.0840408,-0.27548447,-0.9093304,-0.46132135,-0.91171294,-0.51533586,-0.523619,-0.75663066,-0.6398195,0
-1.6920922,-1.0539498,0.5153308,-1.1602987,-0.06953684,-0.95325786,-0.3235399,-0.95381904,-1.0512522,0.5232365,-1.1633624,-0.058953837,-0.95382917,-0.3227553,-0.95326686,-1.0087503,0.16349678,-1.0819241,-0.27848387,-0.9068287,-0.46469098,-0.90920526,-0.51827407,-0.526593,-0.75932604,-0.6428558,0
-1.6913414,-1.0538183,0.51296467,-1.1575867,-0.07374201,-0.9499803,-0.3284272,-0.9505438,-1.051121,0.52086234,-1.16063,-0.063189365,-0.95053923,-0.32765257,-0.9499758,-1.0086385,0.16170704,-1.0797952,-0.281498,-0.90431696,-0.46807417,-0.9066876,-0.5212176,-0.5295724,-0.76202625,-0.64589757,0
-1.6905905,-1.0536844,0.51058185,-1.154859,-0.07796779,-0.9466898,-0.33333397,-0.9472556,-1.0509874,0.5184715,-1.1578817,-0.067445666,-0.9472363,-0.3325694,-0.94667166,-1.0085247,0.15990463,-1.077654,-0.28452688,-0.9017953,-0.47147092,-0.90415996,-0.52416635,-0.53255713,-0.7647313,-0.64894485,0
-1.6898397,-1.0535481,0.5081821,-1.1521157,-0.08221409,-0.94338644,-0.33826017,-0.9439546,-1.0508513,0.5160635,-1.1551179,-0.07172262,-0.94392043,-0.33750564,-0.94335467,-1.0084089,0.15808941,-1.0755006,-0.28757045,-0.8992638,-0.47488108,-0.9016225,-0.5271204,-0.5355472,-0.76744115,-0.6519974,0
-1.689089,-1.0534092,0.5057656,-1.1493567,-0.08648078,-0.9400702,-0.34320563,-0.94064087,-1.0507128,0.5136388,-1.1523383,-0.07602012,-0.9405918,-0.3424612,-0.9400248,-1.0082909,0.15626152,-1.0733349,-0.29062867,-0.8967225,-0.47830456,-0.8990751,-0.53007954,-0.5385424,-0.7701557,-0.6550554,0
-1.6883382,-1.053268,0.50333214,-1.1465822,-0.090767875,-0.9367414,-0.34817013,-0.9373143,-1.0505719,0.5111971,-1.1495429,-0.08033817,-0.9372503,-0.34743586,-0.93668216,-1.0081708,0.15442081,-1.0711571,-0.2937015,-0.8941714,-0.48174125,-0.89651805,-0.53304386,-0.54154277,-0.77287495,-0.65811855,0
-1.6875874,-1.0531242,0.50088185,-1.1437922,-0.09507526,-0.9333999,-0.35315368,-0.9339753,-1.0504284,0.50873846,-1.1467319,-0.08467666,-0.9338963,-0.35242957,-0.9333269,-1.0080487,0.15256736,-1.0689669,-0.29678887,-0.89161074,-0.4851911,-0.8939513,-0.5360131,-0.5445483,-0.7755988,-0.66118705,0
-1.6868365,-1.0529779,0.49841446,-1.1409863,-0.09940304,-0.93004596,-0.35815594,-0.9306237,-1.0502826,0.5062627,-1.143905,-0.08903569,-0.9305297,-0.35744205,-0.9299591,-1.0079244,0.150701,-1.0667645,-0.29989088,-0.88904047,-0.48865393,-0.89137495,-0.5389874,-0.5475588,-0.7783273,-0.66426057,0
-1.6860857,-1.0528293,0.49593017,-1.138165,-0.103750885,-0.9266796,-0.36317688,-0.92725974,-1.0501342,0.50376993,-1.1410625,-0.09341494,-0.9271506,-0.36247328,-0.9265789,-1.0077981,0.14882183,-1.0645498,-0.30300725,-0.8864607,-0.49212968,-0.88878906,-0.5419666,-0.55057424,-0.78106016,-0.66733915,0
-1.6853348,-1.0526781,0.4934288,-1.135328,-0.108118914,-0.92330104,-0.36821634,-0.9238835,-1.0499833,0.5012601,-1.1382042,-0.09781451,-0.9237592,-0.367523,-0.9231863,-1.0076696,0.14692977,-1.0623229,-0.3061381,-0.8838715,-0.49561822,-0.88619375,-0.5449506,-0.55359465,-0.78379756,-0.6704228,0
-1.684584,-1.0525242,0.4909105,-1.1324755,-0.1125069,-0.9199102,-0.3732741,-0.92049503,-1.0498298,0.49873322,-1.1353302,-0.102234185,-0.92035556,-0.37259108,-0.91978145,-1.0075389,0.14502487,-1.0600837,-0.30928323,-0.8812729,-0.49911946,-0.8835891,-0.54793936,-0.55661976,-0.78653926,-0.6735113,0
-1.6838332,-1.0523679,0.48837513,-1.1296073,-0.11691495,-0.91650724,-0.37835002,-0.9170945,-1.0496738,0.49618927,-1.1324406,-0.10667407,-0.9169398,-0.3776774,-0.9163645,-1.007406,0.14310709,-1.0578324,-0.31244275,-0.8786651,-0.5026333,-0.8809751,-0.5509328,-0.55964977,-0.7892853,-0.67660475,0
