0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,labels
-1.7114528,-1.7104791,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.667156,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.6238327,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.5805094,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.5371863,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.493863,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.4505397,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.4072165,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.3638933,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
-1.7114528,-1.32057,1.1188512,-0.9820917,0.80039316,-0.78458655,0.7515739,-0.748325,0.78183734,1.119256,-0.982413,0.80039257,-0.78468925,0.751754,-0.7484612,0.78175086,2.1788936,1.7619513,2.128439,1.8014,2.1206882,1.8080524,2.125216,-1.0725701,-1.072626,2.1063325,2.2144914,2
