0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,labels
-1.7105339,-1.7105339,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.6672292,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.6239245,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.5806199,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.5373151,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.4940106,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.450706,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.4074012,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.3640966,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.320792,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.2774873,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
-1.7105339,-1.2341827,0.9900038,-0.68501127,0.57584804,-0.5086224,0.47895598,-0.46778974,0.4790493,0.99093544,-0.6831715,0.567259,-0.499339,0.46875635,-0.45891398,0.47821885,1.2738422,0.82846665,1.2458861,0.8336267,1.2425646,0.83445346,1.2425652,-0.3903504,-0.39037165,0.9306706,0.9282888,2
